seed_search,seed_run,n_layers,hidden_units,batch_size,lr,weight_decay,val_split,patience,reduce_plateau,num_epochs,lambda_data,lambda_rss,lambda_azimuth,lambda_bc,n_collocation,n_boundary_collocation,resampling_period,test_mse,test_rmse,test_50th,test_75th,test_90th,test_mae,test_min_ae,test_max_ae,develop_buffer,develop_channel,develop_polarization,develop_preprocess,develop_task,develop_split,test_buffer,test_channel,test_polarization,test_task,test_split
,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,1.0,0.0,0.0,0.0,10000,256,10,3.6313412189483643,1.90560781955719,1.5167875289916992,2.237966299057007,2.8190243244171143,1.6670560836791992,0.16896361112594604,4.6303181648254395,1000,37,2nd,False,calibration,1.0,200,37,2nd,mobility_use-case2_run1,1.0
,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,1.0,0.0,0.0,0.0,10000,256,10,3.6313412189483643,1.90560781955719,1.5167875289916992,2.237966299057007,2.8190243244171143,1.6670560836791992,0.16896361112594604,4.6303181648254395,1000,37,2nd,False,calibration,1.0,200,37,2nd,mobility_use-case2_run1,1.0
,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,1.0,0.0,0.0,0.0,10000,256,10,3.6313412189483643,1.90560781955719,1.5167875289916992,2.237966299057007,2.8190243244171143,1.6670560836791992,0.16896361112594604,4.6303181648254395,1000,37,2nd,False,calibration,1.0,200,37,2nd,mobility_use-case2_run1,1.0
,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,1.0,0.0,0.0,0.0,10000,256,10,3.379179000854492,1.8382543325424194,1.4197661876678467,2.1798293590545654,2.805326461791992,1.5994863510131836,0.16896361112594604,4.6303181648254395,1000,37,2nd,False,calibration,1.0,200,37,2nd,mobility_use-case2_run1,1.0
