seed_search,seed_run,n_layers,hidden_units,batch_size,lr,weight_decay,val_split,patience,reduce_plateau,num_epochs,lambda_data,lambda_rss,lambda_azimuth,lambda_bc,n_collocation,n_boundary_collocation,resampling_period,test_mse,test_rmse,test_50th,test_75th,test_90th,test_mae,test_min_ae,test_max_ae,develop_buffer,develop_channel,develop_polarization,develop_preprocess,develop_task,develop_split,test_buffer,test_channel,test_polarization,test_preprocess,test_task,test_split
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.13949386065204183,0.29214464853521815,0.3663618432936917,0.0,20000,256,10,0.4461820125579834,0.6679685711860657,0.3182552456855774,0.5662761926651001,0.9279770255088806,0.46353042125701904,0.002025014953687787,7.148603439331055,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.45606998421703593,0.7851759613930136,0.19967378215835974,0.0,20000,256,10,0.38598963618278503,0.6212806701660156,0.3067457973957062,0.5470377206802368,0.8552933931350708,0.43780168890953064,0.0028569744899868965,5.97367525100708,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.5142344384136116,0.5924145688620425,0.046450412719997725,0.0,20000,256,10,0.3874138295650482,0.6224257349967957,0.3235170245170593,0.5410647392272949,0.8917199373245239,0.44424834847450256,0.005223744083195925,5.748369216918945,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.6075448519014384,0.17052412368729153,0.06505159298527952,0.0,20000,256,10,0.3732619881629944,0.6109517216682434,0.2982681393623352,0.5037663578987122,0.8230350017547607,0.4134726822376251,0.00678568659350276,7.677387714385986,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.9488855372533332,0.9656320330745594,0.8083973481164611,0.0,20000,256,10,0.3568688631057739,0.597385048866272,0.32265350222587585,0.5670859813690186,0.8662882447242737,0.43133440613746643,0.009493150748312473,6.810633182525635,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.3046137691733707,0.09767211400638387,0.6842330265121569,0.0,20000,256,10,0.36754336953163147,0.6062535643577576,0.32086533308029175,0.5312609672546387,0.8326069116592407,0.42757436633110046,0.00815393216907978,6.929568290710449,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.4401524937396013,0.12203823484477883,0.4951769101112702,0.0,20000,256,10,0.3764001131057739,0.6135145425796509,0.3024209141731262,0.5054439306259155,0.8179327845573425,0.4173204004764557,0.0058624641969799995,7.6856560707092285,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.034388521115218396,0.9093204020787821,0.2587799816000169,0.0,20000,256,10,0.46500974893569946,0.6819162368774414,0.3911892771720886,0.6656277179718018,1.0418202877044678,0.5123671293258667,0.004302671179175377,3.991072654724121,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.662522284353982,0.31171107608941095,0.5200680211778108,0.0,20000,256,10,0.35797685384750366,0.5983116626739502,0.31644299626350403,0.5293140411376953,0.8584564328193665,0.42885860800743103,0.007857577875256538,6.146780014038086,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.5467102793432796,0.18485445552552704,0.9695846277645586,0.0,20000,256,10,0.36586993932724,0.6048718094825745,0.319151908159256,0.5291267037391663,0.8387823700904846,0.42720597982406616,0.009361037984490395,6.810613632202148,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.7751328233611146,0.9394989415641891,0.8948273504276488,0.0,20000,256,10,0.3903968930244446,0.6248174905776978,0.3242611587047577,0.5437189936637878,0.8871674537658691,0.44558995962142944,0.004938262514770031,5.613404273986816,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.5978999788110851,0.9218742350231168,0.0884925020519195,0.0,20000,256,10,0.3703364133834839,0.6085526943206787,0.2872297167778015,0.5272926092147827,0.8431574702262878,0.4167443811893463,0.004350072704255581,7.067974090576172,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.1959828624191452,0.045227288910538066,0.32533033076326434,0.0,20000,256,10,0.32762306928634644,0.5723837018013,0.290429025888443,0.479562371969223,0.8747822046279907,0.401512086391449,0.0042584058828651905,5.721022605895996,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.388677289689482,0.2713490317738959,0.8287375091519293,0.0,20000,256,10,0.3794911801815033,0.6160285472869873,0.3602909445762634,0.6358343958854675,0.9031632542610168,0.4722535014152527,0.004543218296021223,5.781814098358154,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.3567533266935893,0.28093450968738076,0.5426960831582485,0.0,20000,256,10,0.3814598321914673,0.6176243424415588,0.36729538440704346,0.6434259414672852,0.8952212929725647,0.47552475333213806,0.00634978711605072,5.6642374992370605,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.14092422497476265,0.8021969807540397,0.07455064367977082,0.0,20000,256,10,0.4859813153743744,0.6971235871315002,0.39509689807891846,0.6625253558158875,1.0393751859664917,0.5138105154037476,0.008134675212204456,4.342731475830078,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.9868869366005173,0.7722447692966574,0.1987156815341724,0.0,20000,256,10,0.38052523136138916,0.6168672442436218,0.3647416830062866,0.6448652148246765,0.9012484550476074,0.47486573457717896,0.007641468197107315,5.677176475524902,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.005522117123602399,0.8154614284548342,0.7068573438476171,0.0,20000,256,10,8.331929206848145,2.8865082263946533,2.464270830154419,3.4744648933410645,4.355719566345215,2.5650644302368164,0.08241093903779984,5.98633337020874,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.7290071680409873,0.7712703466859457,0.07404465173409036,0.0,20000,256,10,0.37629976868629456,0.613432765007019,0.3179079592227936,0.5260154604911804,0.883173406124115,0.43484872579574585,0.004015242215245962,6.365532398223877,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.3584657285442726,0.11586905952512971,0.8631034258755935,0.0,20000,256,10,0.3716690242290497,0.6096466183662415,0.33771950006484985,0.5440317392349243,0.8450980186462402,0.4352361261844635,0.0025639082305133343,6.741412162780762,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.6232981268275579,0.3308980248526492,0.06355835028602363,0.0,20000,256,10,0.35762184858322144,0.5980149507522583,0.3260633945465088,0.5463552474975586,0.8712597489356995,0.43600308895111084,0.0024283896200358868,5.846129894256592,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.3109823217156622,0.32518332202674705,0.7296061783380641,0.0,20000,256,10,0.37602683901786804,0.6132102608680725,0.3185434639453888,0.5265145897865295,0.8769784569740295,0.43476784229278564,0.0019015768775716424,6.362619876861572,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.6375574713552131,0.8872127425763265,0.4722149251619493,0.0,20000,256,10,0.40089190006256104,0.6331602334976196,0.3433152139186859,0.5579097270965576,0.8803114295005798,0.46073266863822937,0.005011976696550846,5.290167331695557,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.1195942459383017,0.713244787222995,0.7607850486168974,0.0,20000,256,10,0.5474264025688171,0.7398827075958252,0.45412522554397583,0.7591139078140259,1.1036081314086914,0.5784937739372253,0.02378721721470356,3.76718807220459,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.5612771975694962,0.770967179954561,0.49379559636439074,0.0,20000,256,10,0.4007188379764557,0.6330235600471497,0.34274041652679443,0.5572052597999573,0.8824263215065002,0.4605492651462555,0.004726466257125139,5.308007717132568,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.5227328293819941,0.42754101835854963,0.02541912674409519,0.0,20000,256,10,0.364253968000412,0.6035345792770386,0.33268558979034424,0.5792779922485352,0.8913332223892212,0.4403536319732666,0.002412218600511551,5.884594917297363,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.10789142699330445,0.03142918568673425,0.6364104112637804,0.0,20000,256,10,0.3810344636440277,0.6172798871994019,0.34142786264419556,0.5594943165779114,0.8422361016273499,0.44073083996772766,0.009738810360431671,6.992513179779053,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.3143559810763267,0.5085706911647028,0.907566473926093,0.0,20000,256,10,0.38288605213165283,0.618777871131897,0.2948111295700073,0.5567061305046082,0.8456299304962158,0.4274047017097473,0.004433672875165939,7.018139362335205,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.24929222914887494,0.41038292303562973,0.7555511385430487,0.0,20000,256,10,0.38313063979148865,0.6189754605293274,0.2979794144630432,0.5574310421943665,0.8423791527748108,0.4285101890563965,0.007607602514326572,6.924560070037842,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.22879816549162246,0.07697990982879299,0.289751452913768,0.0,20000,256,10,0.3646119236946106,0.6038310527801514,0.31846117973327637,0.5294315814971924,0.8428844213485718,0.4262123703956604,0.007005000952631235,6.837209224700928,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.16122128725400442,0.9296976523425731,0.808120379564417,0.0,20000,256,10,0.4653584063053131,0.6821718215942383,0.40781068801879883,0.6602638363838196,1.009584903717041,0.5176556706428528,0.0023616421967744827,3.968700885772705,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.6334037565104235,0.8714605901877177,0.8036720768991145,0.0,20000,256,10,0.4014076888561249,0.6335674524307251,0.3426187038421631,0.5577023029327393,0.882938802242279,0.4608859419822693,0.0016549094580113888,5.301122188568115,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.18657005888603584,0.8925589984899778,0.5393422419156507,0.0,20000,256,10,0.48116371035575867,0.6936596632003784,0.4117240309715271,0.6875268816947937,1.0025358200073242,0.5274916291236877,0.005217664875090122,3.2271018028259277,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.8074401551640625,0.8960912999234932,0.3180034749718639,0.0,20000,256,10,0.3779243528842926,0.6147555112838745,0.3148506283760071,0.5252805352210999,0.8905421495437622,0.4341384172439575,0.0034688462037593126,6.375685214996338,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.11005192452767676,0.22793516254194168,0.4271077886262563,0.0,20000,256,10,0.4457274079322815,0.6676281690597534,0.3172891139984131,0.5713905692100525,0.9324643015861511,0.46287742257118225,0.0070150564424693584,7.155152320861816,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.8180147659224931,0.8607305832563434,0.006952130531190703,0.0,20000,256,10,0.3760719299316406,0.6132470369338989,0.3175323009490967,0.5255228877067566,0.8826568722724915,0.43484368920326233,0.0056860316544771194,6.363601207733154,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.5107473025775657,0.417411003148779,0.22210781047073025,0.0,20000,256,10,0.36451807618141174,0.6037533283233643,0.33457791805267334,0.5817179679870605,0.8900521397590637,0.44046512246131897,0.002997051691636443,5.873533725738525,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.1198653673336828,0.33761517140362796,0.9429097039125192,0.0,20000,256,10,0.39148375391960144,0.6256866455078125,0.3340001404285431,0.625130295753479,0.891584575176239,0.4632871448993683,0.003568100742995739,3.134387493133545,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.32320293202075523,0.5187906217433661,0.7030189588951778,0.0,20000,256,10,0.3830420970916748,0.6189039349555969,0.29524698853492737,0.5529590845108032,0.8447598814964294,0.426919549703598,0.005464203655719757,7.074343681335449,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.363629602379294,0.9717820827209607,0.9624472949421112,0.0,20000,256,10,0.560438334941864,0.7486242651939392,0.464147686958313,0.7558132410049438,1.2260406017303467,0.5957174897193909,0.006543778348714113,2.964325428009033,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.25178229582536416,0.49724850589238545,0.30087830981676966,0.0,20000,256,10,0.42408087849617004,0.6512148976325989,0.31720924377441406,0.5731914043426514,0.9302831888198853,0.4597128629684448,0.0064092110842466354,6.870787143707275,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.2848404943774676,0.036886947354532795,0.6095643339798968,0.0,20000,256,10,0.328693151473999,0.5733176469802856,0.2966250777244568,0.489175409078598,0.866472601890564,0.40428388118743896,0.004948209971189499,5.677082538604736,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.5026790232288615,0.05147875124998935,0.27864646423661144,0.0,20000,256,10,0.30848848819732666,0.5554174184799194,0.28472834825515747,0.48356392979621887,0.7744208574295044,0.3847552239894867,0.0041039371863007545,5.288149833679199,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.9082658859666537,0.23956189066697242,0.1448948720912231,0.0,20000,256,10,0.3741239011287689,0.611656665802002,0.29377859830856323,0.5012955665588379,0.8243853449821472,0.4127058684825897,0.00961914099752903,7.706151485443115,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.489452760277563,0.9856504541106007,0.2420552715115004,0.0,20000,256,10,0.4402480721473694,0.6635119318962097,0.3477090001106262,0.6075637340545654,0.9798609018325806,0.48452210426330566,0.0019429615931585431,5.45902156829834,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.6721355474058786,0.7616196153287176,0.23763754399239967,0.0,20000,256,10,0.373230904340744,0.6109262704849243,0.29459041357040405,0.5212507843971252,0.8857141733169556,0.4263979196548462,0.009663267061114311,6.502309322357178,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.7282163486118596,0.3677831327192532,0.6323058305935795,0.0,20000,256,10,0.3570420742034912,0.5975300073623657,0.3181008994579315,0.5364749431610107,0.8666636347770691,0.43032389879226685,0.010020516812801361,5.962672710418701,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.6335297107608947,0.5357746840747585,0.0902897700544083,0.0,20000,256,10,0.34244266152381897,0.5851860046386719,0.3020070791244507,0.5197439193725586,0.81162428855896,0.41307923197746277,0.004502857103943825,6.396736145019531,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.835302495589238,0.32078006497173583,0.18651851039985423,0.0,20000,256,10,0.3587779104709625,0.598980724811554,0.3151226043701172,0.5163894891738892,0.847073495388031,0.4238083064556122,0.003226033179089427,6.634584903717041,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.040775141554763916,0.5908929431882418,0.6775643618422824,0.0,20000,256,10,0.5598301291465759,0.7482179403305054,0.44311654567718506,0.7797417044639587,1.1139202117919922,0.5759125351905823,0.013821179047226906,4.756104946136475,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.016587828927856152,0.512093058299281,0.22649577519793795,0.0,20000,256,10,0.5039837956428528,0.7099181413650513,0.42468321323394775,0.70897376537323,1.0679043531417847,0.5457748174667358,0.008295158855617046,3.4730334281921387,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.6451727904094499,0.17436642900499144,0.690937738102466,0.0,20000,256,10,0.37702468037605286,0.6140233278274536,0.3014390468597412,0.5065160989761353,0.8152238130569458,0.41730791330337524,0.009141121059656143,7.699206352233887,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.3867353463005374,0.9367299887367345,0.13752094414599325,0.0,20000,256,10,0.4294956922531128,0.6553592085838318,0.3434678018093109,0.5637152194976807,0.9252825379371643,0.46832355856895447,0.009929624386131763,6.880849361419678,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.3410663510502585,0.11347352124058907,0.9246936182785628,0.0,20000,256,10,0.3718224763870239,0.6097725033760071,0.3380087614059448,0.5450411438941956,0.8472732901573181,0.4359150230884552,0.0015782722039148211,6.672260284423828,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.877339353380981,0.2579416277151556,0.659984046034179,0.0,20000,256,10,0.3740106225013733,0.6115640997886658,0.30023664236068726,0.5054183602333069,0.82148277759552,0.4163203537464142,0.011662565171718597,7.646675109863281,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.8172222002012158,0.5552008115994623,0.5296505783560065,0.0,20000,256,10,0.37726855278015137,0.6142219305038452,0.35860997438430786,0.6315085887908936,0.9042896032333374,0.4704340994358063,0.005539604928344488,5.794485569000244,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.24185229090045168,0.09310276780589921,0.8972157579533268,0.0,20000,256,10,0.36634594202041626,0.605265200138092,0.32180386781692505,0.5358800292015076,0.8477477431297302,0.43175622820854187,0.001049150712788105,6.476133823394775,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.9004180571633305,0.6331014572732679,0.3390297910487007,0.0,20000,256,10,0.3781544864177704,0.6149426698684692,0.3591904640197754,0.6359631419181824,0.9044999480247498,0.47145357728004456,0.002079939702525735,5.772167205810547,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.3492095746126609,0.7259556788702394,0.8971102599525771,0.0,20000,256,10,0.44557321071624756,0.6675127148628235,0.3256162405014038,0.5728015303611755,0.9453861117362976,0.4674009084701538,0.003620656905695796,7.028402805328369,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.8870864242651173,0.7798755458576239,0.6420316461542878,0.0,20000,256,10,0.36895158886909485,0.6074138283729553,0.33077868819236755,0.5717083215713501,0.8859730362892151,0.4374257028102875,0.008960975334048271,6.856443881988525,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.08413996499504883,0.16162871409461377,0.8985541885270792,0.0,20000,256,10,0.4248032569885254,0.6517693400382996,0.3099636733531952,0.5652554035186768,0.9356243014335632,0.44805753231048584,0.0028742565773427486,7.884714126586914,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.6064290596595899,0.009197051616629648,0.1014715428660321,0.0,20000,256,10,0.4005337953567505,0.6328774094581604,0.36275994777679443,0.6063421964645386,0.926125705242157,0.4721315801143646,0.00947472546249628,6.5381340980529785,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.6635017691080558,0.005061583846218687,0.16080805141749865,0.0,20000,256,10,0.4006742238998413,0.6329883337020874,0.3641381859779358,0.6035849452018738,0.9252028465270996,0.47252538800239563,0.003114406717941165,6.499013900756836,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
42,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.5487337893665861,0.6918951976926933,0.6519612595026005,0.0,20000,256,10,0.3915817141532898,0.6257649064064026,0.3239782452583313,0.5429420471191406,0.8825451731681824,0.446318119764328,0.0030994561966508627,5.510293483734131,1000,37,2nd,False,static_east,0.19999999999999996,1000,37,2nd,False,static_east,0.8
