seed_search,seed_run,n_layers,hidden_units,batch_size,lr,weight_decay,val_split,patience,reduce_plateau,num_epochs,lambda_data,lambda_rss,lambda_azimuth,lambda_bc,n_collocation,n_boundary_collocation,resampling_period,test_mse,test_rmse,test_50th,test_75th,test_90th,test_mae,test_min_ae,test_max_ae,develop_buffer,develop_channel,develop_polarization,develop_preprocess,develop_task,develop_split,test_buffer,test_channel,test_polarization,test_preprocess,test_task,test_split
,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,1.0,0.0,0.0,0.0,10000,256,10,0.11264258623123169,0.3356226980686188,0.24895551800727844,0.35708481073379517,0.5047147870063782,0.2775477170944214,0.004238594323396683,2.2134554386138916,1000,37,2nd,False,calibration,0.8,1000,37,2nd,False,calibration,0.2
,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,1.0,0.0,0.0,0.0,10000,256,10,0.11264258623123169,0.3356226980686188,0.24895551800727844,0.35708481073379517,0.5047147870063782,0.2775477170944214,0.004238594323396683,2.2134554386138916,1000,37,2nd,False,calibration,0.8,1000,37,2nd,False,calibration,0.2
,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,1.0,1.0,0.0,0.0,10000,256,10,0.21394500136375427,0.4625418782234192,0.345540851354599,0.5410135984420776,0.7030065059661865,0.3897179961204529,0.006241179537028074,2.330960273742676,1000,37,2nd,False,calibration,0.8,1000,37,2nd,False,calibration,0.2
,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,1.0,1.0,1.0,0.0,10000,256,10,0.2482006549835205,0.49819740653038025,0.3760525584220886,0.5831876397132874,0.7743247747421265,0.422532856464386,0.009357759729027748,1.6177502870559692,1000,37,2nd,False,calibration,0.8,1000,37,2nd,False,calibration,0.2
,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,1.0,1.0,10.0,0.0,10000,256,10,0.2239125669002533,0.4731940031051636,0.3594176769256592,0.5083673596382141,0.7023301124572754,0.395975798368454,0.0006736622308380902,2.113212823867798,1000,37,2nd,False,calibration,0.8,1000,37,2nd,False,calibration,0.2
,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.0,0.0,1.0,0.0,10000,256,10,9.762828826904297,3.1245524883270264,2.648845672607422,3.8509976863861084,4.748876571655273,2.8479163646698,0.05705318599939346,5.183260917663574,1000,37,2nd,False,calibration,0.8,1000,37,2nd,False,calibration,0.2
,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,1.0,0.0,1.0,0.0,10000,256,10,0.12199815362691879,0.3492823541164398,0.2586815357208252,0.39655640721321106,0.5321339964866638,0.29172229766845703,0.004461868666112423,1.7278456687927246,1000,37,2nd,False,calibration,0.8,1000,37,2nd,False,calibration,0.2
,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,1.0,0.0,0.0,0.0,10000,256,10,0.17966531217098236,0.42386946082115173,0.3133252263069153,0.48473677039146423,0.6273433566093445,0.3556206524372101,0.005558265373110771,2.0932726860046387,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.11505456638977896,0.6090665392794814,0.13339096418598828,0.0,20000,256,10,0.2165370136499405,0.4653353691101074,0.33928072452545166,0.49833109974861145,0.6946796774864197,0.38799142837524414,0.005653134547173977,2.6175055503845215,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.24058961996534878,0.3271390558111398,0.8591374909485977,0.0,20000,256,10,0.18401366472244263,0.4289681315422058,0.2936248183250427,0.46034517884254456,0.6552432179450989,0.3493807911872864,0.0035447459667921066,2.268906831741333,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.6660902130980257,0.5411622122834038,0.0290138244243604,0.0,20000,256,10,0.13109615445137024,0.36207202076911926,0.2582930326461792,0.4092901349067688,0.5536300539970398,0.30537813901901245,0.005630976054817438,1.7046602964401245,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.7337482962802829,0.39495001843100586,0.8020471186286665,0.0,20000,256,10,0.14110973477363586,0.3756457567214966,0.28540074825286865,0.43147021532058716,0.5899489521980286,0.3212049901485443,0.0062964316457509995,1.9800666570663452,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.2544211258598793,0.056884936651151796,0.8666486408992002,0.0,20000,256,10,0.13683031499385834,0.36990582942962646,0.2661230266094208,0.41052353382110596,0.595413088798523,0.3109932541847229,0.0016264168079942465,1.8077703714370728,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.2210289958843713,0.40498944804725967,0.3160964710182087,0.0,20000,256,10,0.1725512146949768,0.41539284586906433,0.2910323143005371,0.47882959246635437,0.6645731329917908,0.3403238356113434,0.005392361432313919,1.6877902746200562,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.07666269999644726,0.8432246942297046,0.8489391477448615,0.0,20000,256,10,0.212993323802948,0.4615119993686676,0.35223421454429626,0.5207387804985046,0.7172309756278992,0.39355117082595825,0.0052175382152199745,1.6817378997802734,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.971465091435388,0.3853769143951381,0.9544881251086652,0.0,20000,256,10,0.14569319784641266,0.38169777393341064,0.2856089174747467,0.42056506872177124,0.612180233001709,0.32696548104286194,0.004047596827149391,1.5324928760528564,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.44575836083971887,0.6697246517218077,0.08250004969715541,0.0,20000,256,10,0.1985539048910141,0.4455938935279846,0.2961391508579254,0.46543723344802856,0.692464292049408,0.3638269305229187,0.010433118790388107,2.0853590965270996,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.8970985799815343,0.2980035006887627,0.26230482259638144,0.0,20000,256,10,0.1254376769065857,0.3541718125343323,0.2631530463695526,0.39821571111679077,0.5675710439682007,0.3008509874343872,0.003718907944858074,1.7728341817855835,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.005129549064456951,0.543202515280406,0.47559636700725316,0.0,20000,256,10,0.33777090907096863,0.5811806321144104,0.4016231298446655,0.6290080547332764,0.9527544379234314,0.47790586948394775,0.015333474613726139,2.2642271518707275,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.6363736775715226,0.9782041340820061,0.9086627578310877,0.0,20000,256,10,0.1851024478673935,0.4302353262901306,0.28991106152534485,0.46171265840530396,0.6559897661209106,0.35285496711730957,0.001810291432775557,2.080801248550415,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.9101530757801566,0.5252556711071454,0.1040189498547629,0.0,20000,256,10,0.14365772902965546,0.3790220618247986,0.28076139092445374,0.4428880214691162,0.601912260055542,0.32230502367019653,0.005001885816454887,2.21225905418396,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.180914595257901,0.9530402209867416,0.41195298338635866,0.0,20000,256,10,0.23201081156730652,0.48167499899864197,0.34599295258522034,0.5221628546714783,0.7424200773239136,0.40114104747772217,0.003080622060224414,2.555652379989624,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.8650171206071817,0.6721772794761761,0.6287857958821612,0.0,20000,256,10,0.11922357231378555,0.3452876806259155,0.24350228905677795,0.3735647201538086,0.535662829875946,0.2860613465309143,0.0007808899972587824,1.8255016803741455,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.2755587766489521,0.8967472697408626,0.20689137134336522,0.0,20000,256,10,0.22748559713363647,0.47695448994636536,0.3403717875480652,0.5251321196556091,0.7654659152030945,0.39394906163215637,0.009824697859585285,1.9497954845428467,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.4044052430754076,0.9935724923941035,0.7357270815071207,0.0,20000,256,10,0.19108015298843384,0.43712717294692993,0.31560271978378296,0.472065806388855,0.6207565069198608,0.3630688190460205,0.009304612874984741,2.5443949699401855,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.4450614124896827,0.560663169443735,0.41125548908663523,0.0,20000,256,10,0.17575904726982117,0.41923627257347107,0.30493029952049255,0.47065067291259766,0.6502546072006226,0.35039055347442627,0.0030625397339463234,1.7712929248809814,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
43,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,0.7269879919679885,0.39919688590407476,0.6701451647023818,0.0,20000,256,10,0.1435621678829193,0.37889599800109863,0.2832975685596466,0.43466779589653015,0.6048135757446289,0.32322731614112854,0.004681278020143509,2.1291258335113525,1000,37,2nd,False,calibration,0.19999999999999996,1000,37,2nd,False,calibration,0.8
