seed_search,seed_run,n_layers,hidden_units,batch_size,lr,weight_decay,val_split,patience,reduce_plateau,num_epochs,lambda_data,lambda_rss,lambda_azimuth,lambda_bc,n_collocation,n_boundary_collocation,resampling_period,test_mse,test_rmse,test_50th,test_75th,test_90th,test_mae,test_min_ae,test_max_ae,develop_buffer,develop_channel,develop_polarization,develop_preprocess,develop_task,develop_split,test_buffer,test_channel,test_polarization,test_task,test_split
,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,1.0,0.0,0.0,0.0,10000,256,10,3.506302833557129,1.8725124597549438,1.3768038749694824,2.3649680614471436,2.9166977405548096,1.6387449502944946,0.020523520186543465,5.7303009033203125,1000,37,2nd,False,calibration,1.0,200,37,2nd,mobility_use-case3_run1,1.0
,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,1.0,0.0,0.0,0.0,10000,256,10,3.506302833557129,1.8725124597549438,1.3768038749694824,2.3649680614471436,2.9166977405548096,1.6387449502944946,0.020523520186543465,5.7303009033203125,1000,37,2nd,False,calibration,1.0,200,37,2nd,mobility_use-case3_run1,1.0
,42,2,[8],256,0.1,0.01,0.2,10,0.1,500,1.0,0.0,0.0,0.0,10000,256,10,3.4669253826141357,1.8619681596755981,1.355969786643982,2.357734203338623,2.9055473804473877,1.622817039489746,0.020523520186543465,5.7303009033203125,1000,37,2nd,False,calibration,1.0,200,37,2nd,mobility_use-case3_run1,1.0
